post	label	language
porfa alguien me puede enseñar la polla en directo y que le de igual que le baneen el canal se abre otro y 2millones...	0	spanish
POR QUÉ LOS ARABES HACEN TTS OJALA SABER DE Q HABLAN LPM  @BTS_twt	0	spanish
Callate, que casi te pones a bailar cuando lo escuchaste zorra. https://t.co/hWZlmcz3He	1	spanish
cállate que estoy cantando maldita escoria	0	spanish
Si por rechazar, enseñar el culo, enseñar las tetas, follar, liarme con quien me salga dl coño o etc soy una guarra, tranquil@s, seré aún más guarra todavía. Pero lo que realmente soy, es libre, libre de hacer con mi cuerpo y con mi vida lo que YO quiera, no lo que a ti te guste.	0	spanish
@FaunaFeminazi Gracias, gracias!	0	spanish
Yo si fuese @pablocasado_ incluiría en mi programa la construcción de un muro en el estrecho de gibraltar y que lo paguen los propios subsaharianos.  #DonaldCasado #PabloTrump https://t.co/WDdVp9Nmuh	1	spanish
me acuerdo cuando le dije en anon callate perra hijueputa JAJAJAJAJAJ	1	spanish
@xIvan_lhdp -Azoto tu cara- Comemela	0	spanish
@miquelreyes23 que tú eres del 1999 hijo de puta	0	spanish
Em vez de tapate, te diria callate guarra	1	spanish
Suerte que te meten un delito de odio y no un tiro en la frente como os merecéis, escoria https://t.co/cRpnoDwp5W	0	spanish
A estos muchachos nunca les enseñaron que nunca se tienen que separar? Hijos de puta	0	spanish
@piaverdinelli_ Shhh mori callada crota, anda a mandarle fotitos a mi ex que para eso servís nomas PUTA	1	spanish
Dante, cantale una canción de cuna en Árabe.	0	spanish
El inmigrante tiene muchos amigos y puede ganarse enemigos; por Tomás Castellano (@ViejoCaste) https://t.co/jl0MLy2CeQ	0	spanish
Puto sudaca pendejo @10_dominguez94 dale la 10 a Lainez	1	spanish
@Delsoncarvalho2 @SilvioArnaudoOK @loricchio @Flamengo Brasil es la escoria del mundo! Callate negro hijo de puta! Vai engraxar zapato con sua cara!	0	spanish
A fregar guarra @Barbijaputa	1	spanish
@loq_digalarubia Los puteros que tu conoces son escoria, que resulta además que has conocido decenas de ellos, todos con novia y todos llendo a putas solo para hacer cosas que con sus novias no pueden. Pero eso no significa que sepas como son los clientes	0	spanish
Ha estado super ajustado, qué puta rabia. Mireya merecía, y de lejos, quedarse esta noche #OTGala7	0	spanish
Todo política... no se levanta la sesión y estos hijos de puta mandan a los peones que están en la plaza y provocar violencia... 15 policías heridos pero no pasa nada... si esos que están ahí son el pueblo... DIOS MIO el pueblo es mi vieja que se rompe el lomo laburando no ellos.	0	spanish
Yo no me olvido de ti, mereces mucho más de lo que tienes. Pero .... puta vida cuantas ganas tenía de verte levantar la copa en el Campin, así es la vida ojalá algún día regreses a levántala https://t.co/u1gjJr0TdN	0	spanish
@DrballackJuanma @policia Por supuesto que no todos son así,la mayoría son como el como la escoria de al lado, por cierto a lo segundo en que mundo vives? Xdd	0	spanish
Mi amor, ¿crees en el amor a primera vista? - ¡Claro! Si te hubiera mirado dos veces no me habría casado. #Humor	1	spanish
-¿Por que una mujer se alegra al acabar en 6 meses un puzle de 4 piezas? -Porque en la caja ponia de 2 a 3 años.	1	spanish
Un güero y una morena es la mejor combinación 4ever ✨👌🏼 https://t.co/NElsC8vO51	0	spanish
esta mujer es de las pocas q levantan mi atencion y mi polla https://t.co/DZFBowWwjA	1	spanish
Para vos gallina puta callate es idolo de todos Dieguito https://t.co/6vW74CJhzJ	1	spanish
Lo de Maduro salió mal. Lástima. Era un drone sudaca. Un drone-bomba americano no fallaba.   🤗	1	spanish
@XxOrlandoPvPxX1 @TuPapiUHC @SrBrecker callate puta, qué te hago caca y se más qué tu	1	spanish
Que temon árabe amigo	0	spanish
Una mujer tan lista, tan lista, tan lista, que todo el mundo le llamaba Paco.	1	spanish
@MicaMarsilli00 HIJA DE PUTA YA ME VEIA ENSEÑANDOTE A CAMBIAR PAÑALES YEGUA DE MIERDA, te odio	1	spanish
Cierre de fronteras. Boicot a sus productos en la UE. Devolución en caliente, frío y templado. Establecimiento de relaciones diplomáticas con la República Arabe Saharaui Democrática. Expulsión de marroquies de España .... a ver si se les quita la tontería	1	spanish
@IariSch Encontré mí billetera con toda la plata, todos los documentos y tarjetas. EN TU CARA ZORRA	1	spanish
Hijos de puta, los de aquí, Colado, y los de allí, musulmonos https://t.co/OnMOdym38b	1	spanish
Puerta de Ingreso a Mercados Alternativos, con la participación de Cecilia Porras Eraso presidenta ejecutiva de la Cámara de Comercio Árabe Colombiana,  con experiencia destacada en mercados internacionales.@alcaldiapasto @CeciliaPorras  @Confecamaras https://t.co/9QTpMtZY8l	0	spanish
@Vegan_GirlPower No hay que enseñar a los estafados por los bancos como no quedarse en la puta calle. Sus empleados deben saber practicar banca etica.	0	spanish
bastante mal, lo que tenía de bonita, lo tenía de hija de puta, merecía totalmente lo que le pasó https://t.co/uZb55ssQVT	1	spanish
Ohh chingaos, es chida esa sensación en la cuál sin esperar miras a ver un camión y dos gabachas con cel en mano te toman foto, te sonríen y te dicen adios, enamorado quedas huerci	0	spanish
No puedo parar de escuchar Árabe, les juro que lo intento pero es mas fuerte que yo	0	spanish
| Twitteros de mi corazón, conocí a una chica inmigrante de El Salvador q está aquí hace 4 meses en busca de una vida mejor, junto a sus padres. Está buscando trabajo. Tiene más estudios q todos nosotros juntos y documentación en regla ¿Me ayudan a mejorarle la vida? Gracias🙏🏼	0	spanish
@Absolute_Zero23 @IrantzuVarela @enlafronteratv Coño reseco vuelve a la carga. La reina del vaginesil.	0	spanish
@CallMePains Que los mates a todos no ves que esa escoria es mejor con una paliza en la cara y muertos a palazos en la cara	0	spanish
te mereces nada y yo te doy todo que hijo de mil puta, juro por lo que sea no volver a contestarte ni un solo puto mensaje, siempre haciendo cosas por vos y vos valorando un culo	0	spanish
#Daraa Uno no sabe con certeza, si el pensamiento del árabe repasa las cosas que ha visto, o las que aún le queda por ver... https://t.co/lJtUZGS2S2	0	spanish
Es la hora de la siesta. ¿Cómo se dice 'siesta' en femenino? Fregar los platos.	1	spanish
Qué rico vivir en un país donde las cosas no son así, y nos dicen sudacas... https://t.co/pu7XA9o6pm	1	spanish
Noticia al Día  @noticiaaldia 4h ONG española está en el Mar Mediterráneo con 87 inmigrantes rescatados y espera que le indiquen puerto https://t.co/nKIPXDEWxA	0	spanish
O Panamá es muy chico, o tu eres muy perra.	1	spanish
Me preguntaron por qué mi perro tiene collar rosado y mi perra uno verde. 'No será al revés?'. No amis porfa callate.	0	spanish
Este 2018 les he tuiteado como la puta verga que soy, ya se merecían mi regreso.	0	spanish
@GarayCeci Jajajaja cállate perra y hace un bebe	1	spanish
La veremos desde Túnez subtitulada en árabe. @RosaRisa95 @will_mejri https://t.co/Ce1cMjwfrK	0	spanish
Mi novia es sevillista y es una puta más'. Cómo calificáis eso @RealBetis? No es violencia verbal hacia la mujer? Y lo sacáis en el canal OFICIAL de TV del club... Después os llenáis la boca. Retratados, una vez más. Sois de vergüenza. https://t.co/TfY7WcaBTk	0	spanish
@IrantzuVarela Encuentro fascinante como los tíos cogen una prueba de su inutilidad (frígida, mal follada, coño reseco) y tratan de hacerlo pasar por un insulto hacia nosotras	0	spanish
@Marialupe__ Si me pasó. La perra de la ex de mi novio hacia lo mismo lo chistoso es que el sabe que pongo & que no. Todas ridículas.	1	spanish
somos lo que comemos, tu eres lo que bailas, eres una puta guarra	1	spanish
Jajajajaja le tengo que enseñar eso a mi perra😂 https://t.co/rlTRFU3Dx0	0	spanish
@UnaFernandezMas si, a ver para cuando #TodasPutas pe pe pepepepe	0	spanish
@soicrystyan callate zorra siempre inventas competencias para no hacer nada	1	spanish
Típico de minitas, si una chabona sube una foto con poca ropa o en bikini es una trola,puta y que quiere provocar pero si lo hace ella está todo bien jajaja ni dos dedos de frente tienen algunas https://t.co/mMPww8DfJ5	1	spanish
Yo sólo digo una cosa... Si algun miembro de mi familia es agredido por algún inmigrante ilegal... Yo mismo tomaré mis medidas... Por que nuestros gobernantes nos están jodiendo el país y no hacen nada.. Y yo defiendo a los míos.	1	spanish
@sebastianpinera Que hará ahora. ¿Tendremos que fondearnos en nuestros hogares mientras estos inmigrantes protestan?. Bien malena su gobierno señor. Cuando llegue su aprobación al 1% propondré donarlo a la iglesia. https://t.co/9101p3NRDF	0	spanish
Los peronchos nos quieren enseñar a gobernar , hijos de puta	0	spanish
@LuisitoComunica @auronplay Pues tu eres un hijo de puta que te haces pasar por @AbrahamMateo 😡😡😡😂😂	0	spanish
Dustin Hoffman se enfrenta a nuevas acusaciones de acoso y violación https://t.co/5Oz6Sm7kNo Cinemanía #cine #peliculas https://t.co/C4JzaxSTIj	0	spanish
INCLUYE VÍDEO 🎥 INMIGRACION – José Ignacio Landaluce pide cabeza e implicación europea https://t.co/FE6KkHIVbR https://t.co/5dM24Gkgik	0	spanish
@JuanZepeda_ @Ale_BarralesM Cállate mi perra https://t.co/3nWSOKUwxG	1	spanish
@julihavas @miabreaur callate puta gorriada	1	spanish
Mucho estado pero en la cara no me decis nada, andas más que pilla que me la banco de one, zorra	1	spanish
Me tiene re podrido toda con eso de 'tu novia es una puta, no tenes que estar con ella, es alta zorra' y bla bla bla Si no conocen no opinen la concha de la lora , si tanto huevos les da decirlo dígamelo a mí Te podrido de los pelotudos que hablan sin saber	1	spanish
@AlwaysChris_16 @w0k0t @_Raccado_ @guille_five QUE NOOOO QUE NOOOO TU ERES ALIADO DE JORDI EL NIÑO POLLA	0	spanish
Justo cuando creo que me gustan los morenitos, aparece un güero que me encanta y luego cuando creo que me gustan los güeros, aparece un morenazo que me vuelve loca.  Pues... ¿qué se le va a hacer? 🤷🏻‍♀️ Ya no me pregunten cómo me gustan los hombres, porfi.	0	spanish
Despertó la alcaldesa de la ciudad en la que un inmigrante con papeles casi fue muerto por inmigrantes sin papeles, al defender a una mujer hostigada por éstos.  ¿No tendrá nada que decir? ¿Le parecerá bien que los manteros hostiguen a señoras y peguen a turistas? @pedroj_ramirez https://t.co/l4VPcEBmeD	1	spanish
@_sa_dg Callate zorra ayer yo estaba sanito en mis 5 sentidos jaja	1	spanish
Hace unos días asalto a la  valla en Ceuta, desembarcos diarios en nuestras costas, y una vez dentro... Enfrentamientos con los CCFFSS, atentados como el de Barcelona, violencia callejera , etc. etc. No son migrantes, son Invasores.    https://t.co/14zaDoCYqW	1	spanish
@CaballoLyL YA CÁLLATE HIJO DE TU PUTA MADRE https://t.co/Kg1eLDviQ4	0	spanish
Para convivir con prietos me gusta imaginar que son jeques o algo así,  algún árabe millonario. Así no siento que me traiciono. El amor al dinero siempre vence un poco  mi racismo.	1	spanish
tengo que enseñarle a mi perra a que solo se acueste en un lado del sillón donde tiene una manta. estoy preparada para sufrir y escucharla gruñir cuando la saque del otro. no había un trabajo más fácil?	0	spanish
MIRA TODO LO QUE DESPERDICIASTE LA PUTA QUE TE PARIO NO TE MERECES VIVIR https://t.co/dorE3WkpCZ	0	spanish
Tiene lo que te mereces jodida rata. Eres un analfabeto y una lacra para la raza humana @Albiol_XG a tu puta casa con la cara de lagarto que tienes, PERDEDOR	0	spanish
YA CÁLLATE MALDITA PERRA RIDÍCULA	1	spanish
@lulitasanchez_ Cállate zorra envidiosa	1	spanish
Miles de refugiados LGTB son víctimas de violencia sexual incluso en los países de acogida https://t.co/gP35HV63aM vía @cascara_amarga	0	spanish
@FacuMagnoni Jajajaja la puta madre un re viaje esa. Son una boludez y hasta ridículas todas jaja depende de uno mismo que sea un buen año o no pero igual, inconscientemente aunque no crea hay algunas que las hago jaja 🙈	0	spanish
Tiempos de Twitter Gulag. Si respondés una provocación, toda la botnet troll te reporta la cuenta por acoso, y te la suspenden ojo dar RT	0	spanish
Y tu eres perra ? Ladrame hau hau hau ... QUE PERRRRRRA MI AMIGAAAAAAAAAA	1	spanish
Voy a acabar denunciando yo a la Guardia Civil por putos pesados, que os den por culo, iros a por quien lo merezca hijos de puta.	0	spanish
@TaeDameMimosxxx Espera apenas estoy en el primer cap cállate ya la puta madre	0	spanish
Yo no soy racista , pero es una excusa para que la izquierda introduzca en España una cultura radical y violenta mientras elimina la religión https://t.co/xKQc53pnLg https://t.co/NHi1Tl8teu	1	spanish
Ecko en dealler de skilles dice corte que no quiere sonar en discotecas y despues saca temas como rompe y arabe, ¿en que estamos?	0	spanish
@pajaritaUNO Que rica panochota de Puta perra hambrienta lastima que estamos lejos yo te aria mi Puta te usaría como te mereces	1	spanish
@vikidonda Cállate GUARRA!!!	1	spanish
Este es el tipo de inmigración que deja muy mal parado al resto de los venezolanos. Desgraciados! https://t.co/aCv9hiHXmd	1	spanish
Segunda vez que discuto con mi güero. Esta pegó más, estoy enferma, cansada y eso lo hizo más feo...  Me llamó para disculparse, acordamos hablarlo mañana, tmb, que cuando uno se siente mal, no es justo echarle más.  Otra vez, hablen, no discutan.  Nites.	0	spanish
La Generalidad Valenciana quiere introducir el Islam en las escuelas: Padres de alumnos de Valencia, si a vuestro hijos les gusta la Mortadela, el chorizo o las salchichas más vale dárselo cuando estén en casa: Y si alguno de ellos es diverso en lo de la Sexualidad: Pues.....	0	spanish
Y nunca, jamás, salieron a provocar destrozos o a patotear a las fuerzas de seguridad... ¿Entendes la puta diferencia, #MaríaODonell? ¿O te hago un dibujo con cuadros de colores para que entiendas las diferencias? https://t.co/pT654f7Rxn	0	spanish
https://t.co/U1z05BiWHN problema de la inmigración africana. No dejen de verlo, menudo asco, aunque luego cobren justos por pecadores.	1	spanish
Nunca se en que sección estoy si en; “prientos en aprietos” o “güeros por pendejos” ¿no hay algo para los “apiñonados”?	1	spanish
SAN ANTONIO DE GUERA. En 1492 el cacicazgo de Higüey limitaba al oeste con el río Ozama. Mas tarde durante las devastaciones de Osoria en 1606,se fundó Bayaguana en cuya inmigración vino Hernando de Guerrra creador del Hato de los Llanos que es hoy esta empobrecida comunidad. https://t.co/L30iqTcMwD	0	spanish
el es un capo!!! la mujer es una zorra !!! https://t.co/8WMjuYt3Uh	1	spanish
Y que haya en este pais españoles RETRASADOS que apoyan la inmigración. https://t.co/IHJ6pR34qn	1	spanish
Como me caga de gusto Árabe de Ecko y Papichamp amigo, la rompe	0	spanish
@WalkingDead_AMC CÁLLATE HIJO DE PUTA	0	spanish
@newells_cami @mellopez00 Jajajajjajaja callate la puta madre	0	spanish
Soy rico, voto a la izquierda y soy gilipollas, pero tu eres pobre, votas a la derecha y eres un HIJO DE PUTA @_Queque_ @VidaModernaOML	0	spanish
quiero ponerme un icon de dua pero no puedo elegir porque esa mujer es tan hermosa la puta que me parió	0	spanish
AAAAAA QUE LOS HOMBRES SOMOS BUENIOSSS QUE YO NO VIOLO PERO QUÉ ZORRA ERES ENSEÑANDO EL CULO ESO NO ES MACHISMO ES QUE NO TIENES DIGNIDAD Y QUE SEPAS QUE LE CEDÍ EL ASIENTO A UNA EMBARAZADA EN EL METRO QUÉ ME DICES A ESO EH EH??	0	spanish
"""💥CULTURA HISPANA + ÁRABE = ESENCIA 💥  El 8 de septiembre regresa a la Finca el Portón Alhaurin de la Torre el Festival Internacional Hispano-Árabe """"Esencia"""", una fusión perfecta entre dos... https://t.co/Uonr6NVqxq"""	0	spanish
#PartyChilensisFtAñoNuevo cállate perra qlia	1	spanish
Es fija que escuchas árabe y te dan ganas de dartela en la pera loco, con ese tema o moves el orto o lo moves	0	spanish
A la frontera con ellos a que impidan que la salten los subsaharianos. https://t.co/2A0MF0eVBj	1	spanish
.@PNUD #ODS16: para lograr los ODS son necesarias sociedades pacíficas, justas e inclusivas. #FMBBVA contribuye a este objetivo trabajando por las víctimas del conflicto en #Colombia y por los refugiados en #Panamá. Lee más ▶ https://t.co/hQJL44WXSG https://t.co/eC36hImvaL	0	spanish
Pablo Echenique: “La inmigración mejora la economía y por lo tanto el estado de bienestar” -  Correcto! Él es inmigrante. SU economía ha mejorado y SU estado de bienestar también. https://t.co/DqqU6qxoWo	1	spanish
@machismocalleje @Nyra_Freedom Llevaba mucho escote la zorra esa :v	1	spanish
@xTZeuS Zeus callate puta gorda q te huele la boca	1	spanish
Que buena vaina carajo con la cochina cultura árabe no conforme con la invasion que tenemos xq ya los venezolanos parecemos extranjeros en nuestro propio país, ahora canciones árabes en emisoras radiales no me jodan con esa cultura mal viviente	1	spanish
Es increíble a qué punto han llegado los progres frente a la canalla de los invasores https://t.co/8k3AYogY8T	1	spanish
@_yxko @realDazhDeMicy te pego un ca;aso en la cara prra >:v	1	spanish
No puedo parar de escuchar Arabé la concha de ECKOOO ahre😂💜💜	0	spanish
@Slow_Dancer_ No te lo mereces perra	1	spanish
@amarrhadi10 @_zurdox @Anakmerapimount @ultras_barras CÁLLATE DE UNA PUTA VEZ	0	spanish
Bueno a ver estoy hasta la polla de la gente de mi clase porque no para de hablar sobre tonterías y al final les digo que se callen de una puta vez	0	spanish
Oye puta @perrenkes callate ya por favor	1	spanish
"""Hay 50.000 subsaharianos agolpados en el norte de Marruecos esperando para entrar en España en cualquier momento. Las cifras dan miedo. Las mafias les venden que España es """"su paraíso"""". No sabemos cómo va ha acabar esto. #DefiendeEspaña  #DefiendeTusFronteras"""	0	spanish
dicen que los animales son los más fieles, pero si tú eres una perra, qué pasó?!!!	1	spanish
La inmigracion de personas de cultura similar o dispuestos a adaptarse y respetar nuestra cultura es beneficiosa. Cientos de miles de indocumentados violentos, ignorantes y fanatizados por la religión que vienen a vivir de ayudas es una invasión.  #DeNada https://t.co/l9wUEiQ4mh	1	spanish
A ver. Si quieres enseñar, lo haces, ¡pero bien! No cómo puta, nada más picando para conseguir follows 😡😡 https://t.co/bhftyv5zxm	1	spanish
@javosss @elcolombiano @JuanManSantos Mas asesino eres tu y tu perra madre malparido no mereces seguir viviendo en este país hdp se ve q apoyas asesinos y eres cómplice de crimines no sirves para un culo	0	spanish
Tenés que ser muy hijo de puta para decir que eras su novio, le cagaste la vida chabón. Y te mereces lo peor corta.	0	spanish
Eres la vieja mas osicona y zorra del mundo que no te mereces andar con mi amigo	1	spanish
Todas las veces que oigo a un inmigrante hablar de su país de acogida solo escucho palabras de agradecimiento. Despreciar el lugar que te lo ha dado todo solo está bien visto en Cataluña.	0	spanish
Y como me dijo el turista paisa acá en Santander, la disidencia de las Farc son el grupo de ancianos refugiados en el congreso.El brazo armado sigue feliz con su mega negocio de Narcotrafico.	0	spanish
@eduardoamadeo CALLATE PELOTUDO FORRO HIJO DE PUTA	0	spanish
Quieren novio europeo, güero, alto, guapo, de ojos azules y que esté mamado pero tienen los codos todos negros no mamen.	0	spanish
@Faventinaa Tú eres perra sólo conmigo.	1	spanish
@Sora_Rubiuh I:Por que se lo merecía y por hijo de puta Esa no es una respuesta subnormal de mierda I:Vale,le pegue por Dani,porque lo hizo sentir mal,y porqué le estaba haciendo daño poniéndolo celoso ......-Agache la cabeza-	0	spanish
@JuanitaTafernab @Brisamedinaa_ Cállate zorra	1	spanish
@3gerardpique Tú eres lo más hijo de puta que ha pisado la tierra. Fuera de la selección cabrón!	0	spanish
@defays_mikael @rickcenturion cállate zorra acá los leprosos no opinan	0	spanish
@pixitaa Lo siguiente sera enseñar la puta polla a la gente borja	0	spanish
El acoso cibernético y la violación a la intimidad son faltas graves. #DENÚNCIALO	0	spanish
El personaje de Corbin es sencillamente enseñar el titulo que le han regalado y no esta haciendo una puta mierda con el a el primero que pase. Y no es broma. #WWEClash	0	spanish
@Poyuelox @FaunaFeminazi Gracias compañero! Hay que dejar claro quién manda!	0	spanish
España, caos total: Un grupo de manteros subsaharianos se enfrenta violentamente a los Mossos en... https://t.co/Euie06kYzv https://t.co/NXmhIwZURe	1	spanish
@mykingdoblas Como si tu hubieras echo eso callate la puta boca	0	spanish
@Societatcc Que no se sabe lo de los tirantes copón q no se sabe q puta manía d utilizar a la gente para provocar crispación parecéis seres mezquinos co	0	spanish
No debería seguir en TW solo a juristas, personas cultas y bien informadas, xq acabo perdiendo la perspectiva d género y la necesaria visión sectaria de las cosas Voy a seguir a chonis, políticos d medio pelo, periodistas d oídas e indocumentados varios, para enriquecerme un poco	0	spanish
Cómo coño puedes decir que el partido de Benzema es malo, hijo de la gran puta. No mereces seguir disfrutando de este deporte si piensas eso.	0	spanish
Ej2: es que es bien puta anda enseñando su cuerpo y eso en que le ayuda a ser feminista?	1	spanish
@LunaUrlure @guapilla_vanesa GUARRA mejor busca alguien que te ponga mirando para Cuenca, que es lo que te hace falta, Guarrilla	1	spanish
¿Cuál es la peor desgracia para una mujer? Parir un varón, porque después de tener un cerebro dentro durante 9 meses, van y se lo sacan.	1	spanish
Racismo es a wevo quererse pintar de güeras cuando estan prietas. U.u	0	spanish
Verga que culero, van 3 muertes de personajes relacionados muy directamente con la #luchalibre gabacha. Día negro para el #wrestling, pronta resignación para las familias de todos. Si lo piensan, todos somos una gran familia.	0	spanish
#CortesTaxistasEsVerano Todo mi apoyo a los taxistas. Están haciendo una justa #HuelgaDeTaxis, con mucha fuerza. Ese es el camino. Mientras, los fascistas Casado y Rivera en la valla de Ceuta pasando de todo, con el único fin de enviar mensajes racistas y xenófobos. Sinvergüenzas	0	spanish
En EE. UU., ese moromierda ilegal estaría hecho un colador.  Los estadounidenses, los ataques a los suyos se los toman muy en serio, tanto en su propio país como en el extranjero. Te pasará factura, @sanchezcastejon https://t.co/ELRHtgyZp0	1	spanish
Me ha parecido una puta mierda que no se cumpla esto,porque se merecian cantar esto. Si,lo digo. https://t.co/jQXulXOf7i	0	spanish
@quieromamarpene @calenton_madrid @Pito_maricon_ Vas a sentir como sé mueve mí polla en tú culo de putita para qué veas que tú amo no sé olvida nunca de darte tú ración de leche en ese maravilloso culo peludo de putita	1	spanish
@SheForStyles Callate ya pedazo de rata q esa serie es una puta mierda como tú q eres una mierda q vergüenza de programa #putoot	0	spanish
@albafff14 tú eres una perra infernal	1	spanish
@ureelan @TELMEXSoluciona Tú cállate, maldita sirvienta.	1	spanish
Los asaltantes subsaharianos de la valla de ceuta estan bien entrenados militarmente. Acaso en las fotos ve a muchas mujeres y niños? Porque yo no veo esas familias huyendo de la guerra que nos intentan vender. https://t.co/guFoNs1WpV	0	spanish
@Vampiregirl_83 ¿Porque no te prostituís guarra ? Aprende a respetar a otros fandoms o que ¿buscaos atención?	1	spanish
VENGO ENN MODO ARABE PARA QUE LAS PUSSY LA BAILEN DEL REVES QUIERO LAS BOTELLAS AL AIRE🎉🥂🎶 Papi champ saca un temón para romper tarima y dársela en la pera 3 días antes de venir a camelot, coincidencia? No lo creo  Queremos free? OBVIO😏🍷 https://t.co/jmKMFRsS0Z	0	spanish
@jarid_pereira @maria_lejandra6 jarid callate brothal ella era puta pero aurelio es tan santo verdad. ella sabia con quien acostarse pa tener las cone	1	spanish
El banquero alemán de la Operación ‘Flight Money’ hizo gestiones para unos comerciantes árabes de Margarita | Por @Ewalds6 https://t.co/rx4mQtltOy https://t.co/HyJjC1qpSW	0	spanish
@azucenau @navarreteprida @MarcelaGuerraNL @mileniotv ¿ Esas mujeres son las que se quejan del acoso...? ¿Sí habrá quien las acose...?	1	spanish
@_raindancer2 TU ERES LA AMIGA QUE SE METE LAS POLLAS DOBLÁS POR EL COÑO ZORRA	1	spanish
(+) jonghyun ha sido una de las putas mejores personas que vas a conocer en tu puta vida, no merecía por lo que estaba pasándo, y realmente no sabemos ni sabremos nunca toda la mierda por la que ha tenido que pasar para llegar hasta el punto de quitarse la vida (+)	0	spanish
#españaesuna #stopUE #stopOTAN #stopLGTB #stopglobalizacion D_Nacional Los españoles, lo primero. D_Nacional: RT D_Nacional: Alarma por los más de 50.000 subsaharianos que esperan en Marruecos para cruzar a España LA INMIGRACIÓN MASIVA VA A DESTRUIR ESPA… https://t.co/MpyJFspCsK	1	spanish
Maestros de la manipulación y borregos que lo difunden. Miedo racista al inmigrante pobre!!! Preguntale al turista americano quien le ha colado el miedo. https://t.co/dFp0CSFEfU	1	spanish
CACHO GUARRA QUE TE CALLES YA Y ME DEJES ESTUDIAR https://t.co/YKoWtvaRwB	1	spanish
@atahirAraque @indianajoness07 @carlosmoreno1 Ah tu eres la puta barata del vestido rojo? Ven para que te pongan presa aqui por estar hechandole vaina al gobierno https://t.co/pl4qpvVfAu	1	spanish
@PresidenciaMX @EPN Ya callate ijo de puta	0	spanish
Para los que dicen que los extranjeros son una carga: 12% del producto interno bruto no existiría si ellos no estuvieran aquí. https://t.co/KVr0nX5f9F	0	spanish
Pensé que no se te había roto el tomate este mes.  -Las Kardashian hablando de su menstruación en español gachupin.	0	spanish
@mariooovt Está pinche zorra cállate	1	spanish
@FerIglesias sos un tremendo hijo de puta te mereces la peor mierda. salu2	0	spanish
@anaisbernal Es un completo imbécil al que le siguen muchos como él que tratan por todos los medios de tergiversar una realidad que no les conviene.	0	spanish
Pocas cosas son más ridículas que un pendejo y una puta, creyendo que serán felices juntos...	0	spanish
@CalvoAguss @ccasttellino Quedate callada hija de puta roba novios que son la pucha jajajananaba	1	spanish
Estoy tratando de enseñarle a mi hermano escribir su nombre, pero es duro duro. Como la hermana. La puta madre.	0	spanish
Otra puta injusticia.... Raoul grande Te mereces lo mejor #OTGala8	0	spanish
Yang merecia el segundo puesto, q puta verguenza #FinalGH	0	spanish
La catarata de denuncias sobre acoso, abuso y/o violación es equitativamente paralela a la cantidad de años en los que todo eso se calló u ocultó. En lugar de indignarse, sobre todo las mujeres, preguntándose '¿Ahora se acuerdan? ¿Por qué no denunciaron en su momento?”, aplaudan.	0	spanish
yo creoque mereces un castigo por zorra no? *con el cigarro en la mano*(md) https://t.co/yH1uBFPbFl	1	spanish
Trump advierte a indocumentados consecuencias entrar a EU con o sin niños https://t.co/DvFi1PDrTx	0	spanish
Maduro grandisimo hijo de puta cállate la boca no te cansas de cagarla cada vez que abres la boca que tipo tan aberrante y pesado!!	0	spanish
Las acusaciones sobre acoso sexual y violación contra el magnate de Hollywood Harvey Weinstein abrieron la caja de pandora https://t.co/CFxuNqcCdE	0	spanish
@ramsesfcb1 @0rianaviloria Callate sirvienta	1	spanish
@MandiocaTeFoka si.. comemela a mi	0	spanish
@lNeko_ @xTiko98 Callate y metete party de una puta vez	0	spanish
@MasculinismoEsp A ti! Movimiento SEMEN!!	0	spanish
@Kaetunga Puta bida en verdad. Aunque me tienes que enseñar arcopoli cuando vuelva pls	0	spanish
"""Nosotros NO, son mas los sudacas y centroamirdicanos; y lo peor, es que pasan por mi país violentando gente porque """"no tienen dinero"""", """"porque van en busca de una vida mejor""""; Y ADEMAS ILEGAL https://t.co/j2O2kr0TI2"""	1	spanish
Ojala se rompan el arabe en las jodas	0	spanish
QUÉ QUERÉS CON ESTOS NEGROS FRANCHUTES ? 😂😂🤣🤣 https://t.co/uFCA3YSENd	1	spanish
10 mejores libros del año, 10 mejores películas, 10 mejores que te calles de una puta vez.	0	spanish
@KelvexM @JessiiJG @zDeprooz_ @JenniferELM1 tú eres mi oveja puta	1	spanish
@Pabloskis12FB @CRGoobZyeaH @PsycOz_ @F7Sammy Cállate ya subnormal que si te quitan de heretics te comerías una polla	0	spanish
@ItzDebiddogg Callate puta madre https://t.co/YdLDEjvIFy	0	spanish
Los miles de inmigrantes nacidos el 1 de enero | El Correo https://t.co/cIQ3MTFjVZ  Un magrebí que llegó con 17 años y un subsahariano que lo hizo en patera a la misma edad retratan el fenómeno de los menores migrantes. https://t.co/ec09odxSyu	0	spanish
@zabdiarrechame CALLATE ANA TOY MAL CONTIGO PERRA	1	spanish
Iusport: << El israelí Gilady seguirá en el COI pese a las acusaciones de acoso y violación https://t.co/bW9ogxSuz3 >> https://t.co/pDTlcX2V77	0	spanish
Cada año qué pasa, el Arenal se va pareciendo más a un campo de refugiados.	1	spanish
Odio esperar en cajeros la reconcha de tu madre puta, te voy a enseñar a usar un cajero hijo de puta, la puta que te parió te odio	0	spanish
@JoseAMeadeK Cállate puta rata despintada https://t.co/auuNAyuPbx	0	spanish
